datePart,prodNamePart,prodCode,prodName,managerName,sourceDir,targetDir
20200518,【白鹭桃花岛500指数增强一号私募证券投资基金】20200514,SEW882,白鹭桃花岛500指数增强一号私募证券投资基金,浙江白鹭资产管理股份有限公司,Z:\10_外包估值\外包估值开放小组\开放材料\TA开放估值依据-2020\20200518\【白鹭桃花岛500指数增强一号私募证券投资基金】20200514,Z:\19_外包估值（新）\浙江白鹭资产管理股份有限公司\SEW882_白鹭桃花岛500指数增强一号私募证券投资基金
20200518,【泊通精选定制私募基金】20200515,SR3672,泊通精选定制私募基金,上海泊通投资管理有限公司,Z:\10_外包估值\外包估值开放小组\开放材料\TA开放估值依据-2020\20200518\【泊通精选定制私募基金】20200515,Z:\19_外包估值（新）\上海泊通投资管理有限公司\SR3672_泊通精选定制私募基金
20200518,【海楚正金8号私募证券投资基金】20200514,SGA865,海楚正金8号私募证券投资基金,上海海楚资产管理有限公司,Z:\10_外包估值\外包估值开放小组\开放材料\TA开放估值依据-2020\20200518\【海楚正金8号私募证券投资基金】20200514,Z:\19_外包估值（新）\上海海楚资产管理有限公司\SGA865_海楚正金8号私募证券投资基金
20200518,【合晟同晖7号私募证券投资基金】20200515,SS9022,合晟同晖7号私募证券投资基金,上海合晟资产管理股份有限公司,Z:\10_外包估值\外包估值开放小组\开放材料\TA开放估值依据-2020\20200518\【合晟同晖7号私募证券投资基金】20200515,Z:\19_外包估值（新）\上海合晟资产管理股份有限公司\SS9022_合晟同晖7号私募证券投资基金
20200518,【京华世家通盈投资基金一期】20200515,SK4862,京华世家通盈投资基金一期,京华世家财富管理（深圳）有限公司,Z:\10_外包估值\外包估值开放小组\开放材料\TA开放估值依据-2020\20200518\【京华世家通盈投资基金一期】20200515,Z:\19_外包估值（新）\京华世家财富管理（深圳）有限公司\SK4862_京华世家通盈投资基金一期
20200518,【乐世洼地一号私募投资基金】20200514,SCD383,乐世洼地一号私募投资基金,乐世资本管理（深圳）有限公司,Z:\10_外包估值\外包估值开放小组\开放材料\TA开放估值依据-2020\20200518\【乐世洼地一号私募投资基金】20200514,Z:\19_外包估值（新）\乐世资本管理（深圳）有限公司\SCD383_乐世洼地一号私募投资基金
20200518,【量金优利CTA六号1期私募证券投资基金】20200514,SN5612,量金优利CTA六号1期私募证券投资基金,上海量金资产管理有限公司,Z:\10_外包估值\外包估值开放小组\开放材料\TA开放估值依据-2020\20200518\【量金优利CTA六号1期私募证券投资基金】20200514,Z:\19_外包估值（新）\上海量金资产管理有限公司\SN5612_量金优利CTA六号1期私募证券投资基金
20200518,【林园投资21号私募投资基金】20200514,SY0652,林园投资21号私募投资基金,深圳市林园投资管理有限责任公司,Z:\10_外包估值\外包估值开放小组\开放材料\TA开放估值依据-2020\20200518\【林园投资21号私募投资基金】20200514,Z:\19_外包估值（新）\深圳市林园投资管理有限责任公司\SY0652_林园投资21号私募投资基金
20200518,【领瑞投资。稳健1号基金】20200515,S63450,领瑞投资·稳健1号基金,北京领瑞投资管理有限公司,Z:\10_外包估值\外包估值开放小组\开放材料\TA开放估值依据-2020\20200518\【领瑞投资。稳健1号基金】20200515,Z:\19_外包估值（新）\北京领瑞投资管理有限公司\S63450_领瑞投资·稳健1号基金
20200518,【鸣石量化指数增强春天11号私募证券投资基金】20200514,SW8749,鸣石量化指数增强春天11号私募证券投资基金,上海鸣石投资管理有限公司,Z:\10_外包估值\外包估值开放小组\开放材料\TA开放估值依据-2020\20200518\【鸣石量化指数增强春天11号私募证券投资基金】20200514,Z:\19_外包估值（新）\上海鸣石投资管理有限公司\SW8749_鸣石量化指数增强春天11号私募证券投资基金
20200518,【暖流精益1号多策略私募基金】20200514,SN0071,暖流精益1号多策略私募基金,西藏暖流资产管理有限公司,Z:\10_外包估值\外包估值开放小组\开放材料\TA开放估值依据-2020\20200518\【暖流精益1号多策略私募基金】20200514,Z:\19_外包估值（新）\西藏暖流资产管理有限公司\SN0071_暖流精益1号多策略私募基金
20200518,【趣时事件驱动1号证券投资基金】20200514,SJ5171,趣时事件驱动1号证券投资基金,上海趣时资产管理有限公司,Z:\10_外包估值\外包估值开放小组\开放材料\TA开放估值依据-2020\20200518\【趣时事件驱动1号证券投资基金】20200514,Z:\19_外包估值（新）\上海趣时资产管理有限公司\SJ5171_趣时事件驱动1号证券投资基金
20200518,【上海黑极资产价值精选3号（健康中国）私募投资基金】20200514,SEH207,上海黑极资产价值精选3号（健康中国）私募投资基金,上海黑极资产管理中心（有限合伙）,Z:\10_外包估值\外包估值开放小组\开放材料\TA开放估值依据-2020\20200518\【上海黑极资产价值精选3号（健康中国）私募投资基金】20200514,Z:\19_外包估值（新）\上海黑极资产管理中心（有限合伙）\SEH207_上海黑极资产价值精选3号（健康中国）私募投资基金
20200518,【思勰投资趋势CTA一号私募投资基金】20200514,SEL399,思勰投资趋势CTA一号私募投资基金,上海思勰投资管理有限公司,Z:\10_外包估值\外包估值开放小组\开放材料\TA开放估值依据-2020\20200518\【思勰投资趋势CTA一号私募投资基金】20200514,Z:\19_外包估值（新）\上海思勰投资管理有限公司\SEL399_思勰投资趋势CTA一号私募投资基金
20200518,【新方程巨杉】20200515,S28648,新方程巨杉证券投资基金,上海新方程股权投资管理有限公司,Z:\10_外包估值\外包估值开放小组\开放材料\TA开放估值依据-2020\20200518\【新方程巨杉】20200515,Z:\19_外包估值（新）\上海新方程股权投资管理有限公司\S28648_新方程巨杉证券投资基金
20200518,【星辰之天演套利证券投资基金】20200515,SE6242,星辰之天演套利证券投资基金,北京天演资本管理有限公司,Z:\10_外包估值\外包估值开放小组\开放材料\TA开放估值依据-2020\20200518\【星辰之天演套利证券投资基金】20200515,Z:\19_外包估值（新）\北京天演资本管理有限公司\SE6242_星辰之天演套利证券投资基金
20200518,【逸杉2期】20200515,S81515,逸杉2期,上海逸杉资产管理有限公司,Z:\10_外包估值\外包估值开放小组\开放材料\TA开放估值依据-2020\20200518\【逸杉2期】20200515,Z:\19_外包估值（新）\上海逸杉资产管理有限公司\S81515_逸杉2期
20200518,【迎水翡玉4号私募证券投资基金】20200515,SGX116,迎水翡玉4号私募证券投资基金,上海迎水投资管理有限公司,Z:\10_外包估值\外包估值开放小组\开放材料\TA开放估值依据-2020\20200518\【迎水翡玉4号私募证券投资基金】20200515,Z:\19_外包估值（新）\上海迎水投资管理有限公司\SGX116_迎水翡玉4号私募证券投资基金
20200518,【迎水翡玉5号私募证券投资基金】20200514,SGX117,迎水翡玉5号私募证券投资基金,上海迎水投资管理有限公司,Z:\10_外包估值\外包估值开放小组\开放材料\TA开放估值依据-2020\20200518\【迎水翡玉5号私募证券投资基金】20200514,Z:\19_外包估值（新）\上海迎水投资管理有限公司\SGX117_迎水翡玉5号私募证券投资基金
20200518,【元葵宏观策略复利1号私募证券投资基金】20200515,SW9837,元葵宏观策略复利1号私募证券投资基金,浙江元葵资产管理有限公司,Z:\10_外包估值\外包估值开放小组\开放材料\TA开放估值依据-2020\20200518\【元葵宏观策略复利1号私募证券投资基金】20200515,Z:\19_外包估值（新）\浙江元葵资产管理有限公司\SW9837_元葵宏观策略复利1号私募证券投资基金
20200519,【泊通泊岸1号基金】20200515,S33803,泊通泊岸1号基金,上海泊通投资管理有限公司,Z:\10_外包估值\外包估值开放小组\开放材料\TA开放估值依据-2020\20200519\【泊通泊岸1号基金】20200515,Z:\19_外包估值（新）\上海泊通投资管理有限公司\S33803_泊通泊岸1号基金
20200519,【博益安盈精英3号私募投资基金】20200515,SX7502,博益安盈精英3号私募投资基金,深圳市博益安盈资产管理有限公司,Z:\10_外包估值\外包估值开放小组\开放材料\TA开放估值依据-2020\20200519\【博益安盈精英3号私募投资基金】20200515,Z:\19_外包估值（新）\深圳市博益安盈资产管理有限公司\SX7502_博益安盈精英3号私募投资基金
20200519,【慈曜睿语精选一期私募证券投资基金】20200515,SJQ993,慈曜睿语精选一期私募证券投资基金,深圳慈曜资产管理有限公司,Z:\10_外包估值\外包估值开放小组\开放材料\TA开放估值依据-2020\20200519\【慈曜睿语精选一期私募证券投资基金】20200515,Z:\19_外包估值（新）\深圳慈曜资产管理有限公司\SJQ993_慈曜睿语精选一期私募证券投资基金
20200519,【敦和多资产稳健1号私募证券投资基金】20200515,ST9820,敦和多资产稳健1号私募证券投资基金,敦和资产管理有限公司,Z:\10_外包估值\外包估值开放小组\开放材料\TA开放估值依据-2020\20200519\【敦和多资产稳健1号私募证券投资基金】20200515,Z:\19_外包估值（新）\敦和资产管理有限公司\ST9820_敦和多资产稳健1号私募证券投资基金
20200519,【高熵稳盛5号私募固定收益投资基金】20200515,SGE209,高熵稳盛5号私募固定收益投资基金,北京高熵资产管理有限公司,Z:\10_外包估值\外包估值开放小组\开放材料\TA开放估值依据-2020\20200519\【高熵稳盛5号私募固定收益投资基金】20200515,Z:\19_外包估值（新）\北京高熵资产管理有限公司\SGE209_高熵稳盛5号私募固定收益投资基金
20200519,【好投鼎实股票FOF一期私募证券投资基金】20200515,SGF224,好投鼎实股票FOF一期私募证券投资基金,广州市好投投资管理有限公司,Z:\10_外包估值\外包估值开放小组\开放材料\TA开放估值依据-2020\20200519\【好投鼎实股票FOF一期私募证券投资基金】20200515,Z:\19_外包估值（新）\广州市好投投资管理有限公司\SGF224_好投鼎实股票FOF一期私募证券投资基金
20200519,【汇鸿汇升星汇旗舰私募证券投资基金】20200515,SGD165,汇鸿汇升星汇旗舰私募证券投资基金,江苏汇鸿汇升投资管理有限公司,Z:\10_外包估值\外包估值开放小组\开放材料\TA开放估值依据-2020\20200519\【汇鸿汇升星汇旗舰私募证券投资基金】20200515,Z:\19_外包估值（新）\江苏汇鸿汇升投资管理有限公司\SGD165_汇鸿汇升星汇旗舰私募证券投资基金
20200519,【剑豹南创1号私募基金】20200515,SW2994,剑豹南创1号私募基金,上海剑豹资产管理有限公司,Z:\10_外包估值\外包估值开放小组\开放材料\TA开放估值依据-2020\20200519\【剑豹南创1号私募基金】20200515,Z:\19_外包估值（新）\上海剑豹资产管理有限公司\SW2994_剑豹南创1号私募基金
20200519,【进化论FOF三号私募基金】20200515,SY0595,进化论FOF三号私募基金,深圳市前海进化论资产管理有限公司,Z:\10_外包估值\外包估值开放小组\开放材料\TA开放估值依据-2020\20200519\【进化论FOF三号私募基金】20200515,Z:\19_外包估值（新）\深圳市前海进化论资产管理有限公司\SY0595_进化论FOF三号私募基金
20200519,【九坤股票多空配置1号私募证券投资基金】20200515,SEF596,九坤股票多空配置1号私募证券投资基金,九坤投资（北京）有限公司,Z:\10_外包估值\外包估值开放小组\开放材料\TA开放估值依据-2020\20200519\【九坤股票多空配置1号私募证券投资基金】20200515,Z:\19_外包估值（新）\九坤投资（北京）有限公司\SEF596_九坤股票多空配置1号私募证券投资基金
20200519,【九坤股票多空配置二号私募证券投资基金】20200515,SEX318,九坤股票多空配置二号私募证券投资基金,九坤投资（北京）有限公司,Z:\10_外包估值\外包估值开放小组\开放材料\TA开放估值依据-2020\20200519\【九坤股票多空配置二号私募证券投资基金】20200515,Z:\19_外包估值（新）\九坤投资（北京）有限公司\SEX318_九坤股票多空配置二号私募证券投资基金
20200519,【君茂沪港深私募基金】20200515,SX5104,君茂沪港深私募基金,深圳市君茂投资有限公司,Z:\10_外包估值\外包估值开放小组\开放材料\TA开放估值依据-2020\20200519\【君茂沪港深私募基金】20200515,Z:\19_外包估值（新）\深圳市君茂投资有限公司\SX5104_君茂沪港深私募基金
20200519,【浚景开元平衡配置FOF私募证券投资基金】20200515,SJG434,浚景开元平衡配置FOF私募证券投资基金,嘉兴浚景投资管理有限公司,Z:\10_外包估值\外包估值开放小组\开放材料\TA开放估值依据-2020\20200519\【浚景开元平衡配置FOF私募证券投资基金】20200515,Z:\19_外包估值（新）\嘉兴浚景投资管理有限公司\SJG434_浚景开元平衡配置FOF私募证券投资基金
20200519,【珺容量化精选三号基金】2020515,SH9481,珺容量化精选三号基金,上海珺容资产管理有限公司,Z:\10_外包估值\外包估值开放小组\开放材料\TA开放估值依据-2020\20200519\【珺容量化精选三号基金】2020515,Z:\19_外包估值（新）\上海珺容资产管理有限公司\SH9481_珺容量化精选三号基金
20200519,【珺容量化先锋5号私募基金】20200515,SEA329,珺容量化先锋5号私募基金,上海珺容资产管理有限公司,Z:\10_外包估值\外包估值开放小组\开放材料\TA开放估值依据-2020\20200519\【珺容量化先锋5号私募基金】20200515,Z:\19_外包估值（新）\上海珺容资产管理有限公司\SEA329_珺容量化先锋5号私募基金
20200519,【宽远价值成长二期6号私募证券投资基金】20200515,ST1059,宽远价值成长二期6号私募证券投资基金,上海宽远资产管理有限公司,Z:\10_外包估值\外包估值开放小组\开放材料\TA开放估值依据-2020\20200519\【宽远价值成长二期6号私募证券投资基金】20200515,Z:\19_外包估值（新）\上海宽远资产管理有限公司\ST1059_宽远价值成长二期6号私募证券投资基金
20200519,【拉曼诚至金开7号证券私募投资基金】20200515,SGD658,拉曼诚至金开7号证券私募投资基金,上海拉曼资产管理中心(有限合伙),Z:\10_外包估值\外包估值开放小组\开放材料\TA开放估值依据-2020\20200519\【拉曼诚至金开7号证券私募投资基金】20200515,Z:\19_外包估值（新）\上海拉曼资产管理中心(有限合伙)\SGD658_拉曼诚至金开7号证券私募投资基金
20200519,【浪石量化对冲2号私募证券投资基金】20200515,SGJ797,浪石量化对冲2号私募证券投资基金,宁波市浪石投资控股有限公司,Z:\10_外包估值\外包估值开放小组\开放材料\TA开放估值依据-2020\20200519\【浪石量化对冲2号私募证券投资基金】20200515,Z:\19_外包估值（新）\宁波市浪石投资控股有限公司\SGJ797_浪石量化对冲2号私募证券投资基金
20200519,【灵均择时1号私募证券投资基金】20200515,SM9656,灵均择时1号私募证券投资基金,宁波灵均投资管理合伙企业（有限合伙）,Z:\10_外包估值\外包估值开放小组\开放材料\TA开放估值依据-2020\20200519\【灵均择时1号私募证券投资基金】20200515,Z:\19_外包估值（新）\宁波灵均投资管理合伙企业（有限合伙）\SM9656_灵均择时1号私募证券投资基金
20200519,【洛书融智乾兴私募证券投资基】20200515,SEF497,洛书融智乾兴私募证券投资基金,上海洛书投资管理有限公司,Z:\10_外包估值\外包估值开放小组\开放材料\TA开放估值依据-2020\20200519\【洛书融智乾兴私募证券投资基】20200515,Z:\19_外包估值（新）\上海洛书投资管理有限公司\SEF497_洛书融智乾兴私募证券投资基金
20200519,【蒙玺金选CTA1号】20200515,SJH816,蒙玺金选CTA1号私募证券投资基金,上海蒙玺投资管理有限公司,Z:\10_外包估值\外包估值开放小组\开放材料\TA开放估值依据-2020\20200519\【蒙玺金选CTA1号】20200515,Z:\19_外包估值（新）\上海蒙玺投资管理有限公司\SJH816_蒙玺金选CTA1号私募证券投资基金
20200519,【趣时事件驱动1号证券投资基金】20200515,SJ5171,趣时事件驱动1号证券投资基金,上海趣时资产管理有限公司,Z:\10_外包估值\外包估值开放小组\开放材料\TA开放估值依据-2020\20200519\【趣时事件驱动1号证券投资基金】20200515,Z:\19_外包估值（新）\上海趣时资产管理有限公司\SJ5171_趣时事件驱动1号证券投资基金
20200519,【叁津润物私募证券投资基金】20200515,SJU459,叁津润物私募证券投资基金,广州叁津投资管理有限公司,Z:\10_外包估值\外包估值开放小组\开放材料\TA开放估值依据-2020\20200519\【叁津润物私募证券投资基金】20200515,Z:\19_外包估值（新）\广州叁津投资管理有限公司\SJU459_叁津润物私募证券投资基金
20200519,【上海黑极资产价值精选3号（健康中国）私募投资基金】20200515,SEH207,上海黑极资产价值精选3号（健康中国）私募投资基金,上海黑极资产管理中心（有限合伙）,Z:\10_外包估值\外包估值开放小组\开放材料\TA开放估值依据-2020\20200519\【上海黑极资产价值精选3号（健康中国）私募投资基金】20200515,Z:\19_外包估值（新）\上海黑极资产管理中心（有限合伙）\SEH207_上海黑极资产价值精选3号（健康中国）私募投资基金
20200519,【新方程展博证券投资基金-尊享A】20200515,S29837,新方程展博证券投资基金-尊享A,上海新方程股权投资管理有限公司,Z:\10_外包估值\外包估值开放小组\开放材料\TA开放估值依据-2020\20200519\【新方程展博证券投资基金-尊享A】20200515,Z:\19_外包估值（新）\上海新方程股权投资管理有限公司\S29837_新方程展博证券投资基金-尊享A
20200519,【新思哲多策略6期私募投资基金】20200515,SW6959,新思哲多策略6期私募投资基金,深圳市新思哲投资管理有限公司,Z:\10_外包估值\外包估值开放小组\开放材料\TA开放估值依据-2020\20200519\【新思哲多策略6期私募投资基金】20200515,Z:\19_外包估值（新）\深圳市新思哲投资管理有限公司\SW6959_新思哲多策略6期私募投资基金
20200519,【易弘稳赢二号私募证券投资基金】20200515,SEP982,易弘稳赢二号私募证券投资基金,上海弘润资产管理有限责任公司,Z:\10_外包估值\外包估值开放小组\开放材料\TA开放估值依据-2020\20200519\【易弘稳赢二号私募证券投资基金】20200515,Z:\19_外包估值（新）\上海弘润资产管理有限责任公司\SEP982_易弘稳赢二号私募证券投资基金
20200519,【迎水翡玉4号私募证券投资基金】20200518,SGX116,迎水翡玉4号私募证券投资基金,上海迎水投资管理有限公司,Z:\10_外包估值\外包估值开放小组\开放材料\TA开放估值依据-2020\20200519\【迎水翡玉4号私募证券投资基金】20200518,Z:\19_外包估值（新）\上海迎水投资管理有限公司\SGX116_迎水翡玉4号私募证券投资基金
20200519,【玉数安顺一号私募证券投资基金】20200515,SGY524,玉数安顺一号私募证券投资基金,上海玉数投资管理有限公司,Z:\10_外包估值\外包估值开放小组\开放材料\TA开放估值依据-2020\20200519\【玉数安顺一号私募证券投资基金】20200515,Z:\19_外包估值（新）\上海玉数投资管理有限公司\SGY524_玉数安顺一号私募证券投资基金
20200519,【御澜元创组合优选私募证券投资基金】20200515,SGX953,御澜元创组合优选私募证券投资基金,广东御澜资产管理有限公司,Z:\10_外包估值\外包估值开放小组\开放材料\TA开放估值依据-2020\20200519\【御澜元创组合优选私募证券投资基金】20200515,Z:\19_外包估值（新）\广东御澜资产管理有限公司\SGX953_御澜元创组合优选私募证券投资基金
20200519,【中英恒信恒富4号私募证券投资基金】20200515,SGQ199,中英恒信恒富4号私募证券投资基金,中英恒信（上海）资产管理有限公司,Z:\10_外包估值\外包估值开放小组\开放材料\TA开放估值依据-2020\20200519\【中英恒信恒富4号私募证券投资基金】20200515,Z:\19_外包估值（新）\中英恒信（上海）资产管理有限公司\SGQ199_中英恒信恒富4号私募证券投资基金
20200520,[光道和盛7号私募证券投资基金]20200518,SGU848,光道和盛7号私募证券投资基金,光道资产管理有限公司,Z:\10_外包估值\外包估值开放小组\开放材料\TA开放估值依据-2020\20200520\[光道和盛7号私募证券投资基金]20200518,Z:\19_外包估值（新）\光道资产管理有限公司\SGU848_光道和盛7号私募证券投资基金
20200520,[巨源新诺1号私募证券投资基金]20200519,SJL663,巨源新诺1号私募证券投资基金,北京新湖巨源投资管理有限公司,Z:\10_外包估值\外包估值开放小组\开放材料\TA开放估值依据-2020\20200520\[巨源新诺1号私募证券投资基金]20200519,Z:\19_外包估值（新）\北京新湖巨源投资管理有限公司\SJL663_巨源新诺1号私募证券投资基金
20200520,[润合通宝唐诚私募投资基金]20200519,SX7504,润合通宝唐诚私募投资基金,北京润合资产管理有限公司,Z:\10_外包估值\外包估值开放小组\开放材料\TA开放估值依据-2020\20200520\[润合通宝唐诚私募投资基金]20200519,Z:\19_外包估值（新）\北京润合资产管理有限公司\SX7504_润合通宝唐诚私募投资基金
20200520,【博孚利超强1号FOF私募证券投资基金】20200518,SCT420,博孚利超强1号FOF私募证券投资基金,厦门博孚利资产管理有限公司,Z:\10_外包估值\外包估值开放小组\开放材料\TA开放估值依据-2020\20200520\【博孚利超强1号FOF私募证券投资基金】20200518,Z:\19_外包估值（新）\厦门博孚利资产管理有限公司\SCT420_博孚利超强1号FOF私募证券投资基金
20200520,【初霓一号私募投资基金】20200515,SN7964,初霓一号私募投资基金,北京微观博易投资管理有限公司,Z:\10_外包估值\外包估值开放小组\开放材料\TA开放估值依据-2020\20200520\【初霓一号私募投资基金】20200515,Z:\19_外包估值（新）\北京微观博易投资管理有限公司\SN7964_初霓一号私募投资基金
20200520,【东方点赞证券投资基金】20200518,S39211,东方点赞证券投资基金,上海于翼资产管理合伙企业（有限合伙）,Z:\10_外包估值\外包估值开放小组\开放材料\TA开放估值依据-2020\20200520\【东方点赞证券投资基金】20200518,Z:\19_外包估值（新）\上海于翼资产管理合伙企业（有限合伙）\S39211_东方点赞证券投资基金
20200520,【敦和永好1号私募证券投资基金】20200518,SGD272,敦和永好1号私募证券投资基金,敦和资产管理有限公司,Z:\10_外包估值\外包估值开放小组\开放材料\TA开放估值依据-2020\20200520\【敦和永好1号私募证券投资基金】20200518,Z:\19_外包估值（新）\敦和资产管理有限公司\SGD272_敦和永好1号私募证券投资基金
20200520,【耕瑞安鑫一期私募基金】20200518,SN4990,耕瑞安鑫一期私募基金,上海耕瑞资产管理有限公司,Z:\10_外包估值\外包估值开放小组\开放材料\TA开放估值依据-2020\20200520\【耕瑞安鑫一期私募基金】20200518,Z:\19_外包估值（新）\上海耕瑞资产管理有限公司\SN4990_耕瑞安鑫一期私募基金
20200520,【景资锐联CTA二号一期私募基金】20200518,SEQ531,景资锐联CTA二号一期私募基金,上海景淳锐联投资管理有限公司,Z:\10_外包估值\外包估值开放小组\开放材料\TA开放估值依据-2020\20200520\【景资锐联CTA二号一期私募基金】20200518,Z:\19_外包估值（新）\上海景淳锐联投资管理有限公司\SEQ531_景资锐联CTA二号一期私募基金
20200520,【拉曼诚至金开7号证券私募投资基金】20200518,SGD658,拉曼诚至金开7号证券私募投资基金,上海拉曼资产管理中心(有限合伙),Z:\10_外包估值\外包估值开放小组\开放材料\TA开放估值依据-2020\20200520\【拉曼诚至金开7号证券私募投资基金】20200518,Z:\19_外包估值（新）\上海拉曼资产管理中心(有限合伙)\SGD658_拉曼诚至金开7号证券私募投资基金
20200520,【量游鸿雁长盛一号】20200518,SGG675,量游鸿雁长盛一号私募证券投资基金,上海量游资产管理有限公司,Z:\10_外包估值\外包估值开放小组\开放材料\TA开放估值依据-2020\20200520\【量游鸿雁长盛一号】20200518,Z:\19_外包估值（新）\上海量游资产管理有限公司\SGG675_量游鸿雁长盛一号私募证券投资基金
20200520,【鲁民投至正二号私募证券投资基金】20200518,SJL387,鲁民投至正二号私募证券投资基金,鲁民投基金管理有限公司,Z:\10_外包估值\外包估值开放小组\开放材料\TA开放估值依据-2020\20200520\【鲁民投至正二号私募证券投资基金】20200518,Z:\19_外包估值（新）\鲁民投基金管理有限公司\SJL387_鲁民投至正二号私募证券投资基金
20200520,【美阳永续成长3号私募证券投资基金】20200518,SX4778,美阳永续成长3号私募证券投资基金,武汉美阳投资管理有限公司,Z:\10_外包估值\外包估值开放小组\开放材料\TA开放估值依据-2020\20200520\【美阳永续成长3号私募证券投资基金】20200518,Z:\19_外包估值（新）\武汉美阳投资管理有限公司\SX4778_美阳永续成长3号私募证券投资基金
20200520,【明月松间照1号私募基金】20200518,SCK999,明月松间照1号私募基金,成都照月投资管理有限公司,Z:\10_外包估值\外包估值开放小组\开放材料\TA开放估值依据-2020\20200520\【明月松间照1号私募基金】20200518,Z:\19_外包估值（新）\成都照月投资管理有限公司\SCK999_明月松间照1号私募基金
20200520,【秋阳并购驱动量化】20200518,SC9914,秋阳并购驱动量化对冲1号,上海秋阳予梁投资管理有限公司,Z:\10_外包估值\外包估值开放小组\开放材料\TA开放估值依据-2020\20200520\【秋阳并购驱动量化】20200518,Z:\19_外包估值（新）\上海秋阳予梁投资管理有限公司\SC9914_秋阳并购驱动量化对冲1号
20200520,【上海黑极资产价值精选3号（健康中国）私募投资基金】20200518,SEH207,上海黑极资产价值精选3号（健康中国）私募投资基金,上海黑极资产管理中心（有限合伙）,Z:\10_外包估值\外包估值开放小组\开放材料\TA开放估值依据-2020\20200520\【上海黑极资产价值精选3号（健康中国）私募投资基金】20200518,Z:\19_外包估值（新）\上海黑极资产管理中心（有限合伙）\SEH207_上海黑极资产价值精选3号（健康中国）私募投资基金
20200520,【燊茂传承1号私募投资基金】20200518,SY4281,燊茂传承1号私募投资基金,广东燊茂私募基金管理有限公司,Z:\10_外包估值\外包估值开放小组\开放材料\TA开放估值依据-2020\20200520\【燊茂传承1号私募投资基金】20200518,Z:\19_外包估值（新）\广东燊茂私募基金管理有限公司\SY4281_燊茂传承1号私募投资基金
20200520,【晟视天下-晟元债券1号私募投资基金】20200518,SW0778,晟视天下-晟元债券1号私募投资基金,晟视天下资产管理有限公司,Z:\10_外包估值\外包估值开放小组\开放材料\TA开放估值依据-2020\20200520\【晟视天下-晟元债券1号私募投资基金】20200518,Z:\19_外包估值（新）\晟视天下资产管理有限公司\SW0778_晟视天下-晟元债券1号私募投资基金
20200520,【天岸马鹏程私募证券投资基金】20200515,ST5738,天岸马鹏程私募证券投资基金,广州天岸马投资管理有限公司,Z:\10_外包估值\外包估值开放小组\开放材料\TA开放估值依据-2020\20200520\【天岸马鹏程私募证券投资基金】20200515,Z:\19_外包估值（新）\广州天岸马投资管理有限公司\ST5738_天岸马鹏程私募证券投资基金
20200520,【新方程星动力S5号】20200515,S23527,新方程星动力S5号基金,上海新方程股权投资管理有限公司,Z:\10_外包估值\外包估值开放小组\开放材料\TA开放估值依据-2020\20200520\【新方程星动力S5号】20200515,Z:\19_外包估值（新）\上海新方程股权投资管理有限公司\S23527_新方程星动力S5号基金
20200521,【爱德凡思二号私募证券投资基金】20200519,SCH632,爱德凡思二号私募证券投资基金,深圳市玮越达私募证券投资基金管理有限公司,Z:\10_外包估值\外包估值开放小组\开放材料\TA开放估值依据-2020\20200521\【爱德凡思二号私募证券投资基金】20200519,Z:\19_外包估值（新）\深圳市玮越达私募证券投资基金管理有限公司\SCH632_爱德凡思二号私募证券投资基金
20200521,【白鹭桃花岛500指数增强一号私募证券投资基金】20200519,SEW882,白鹭桃花岛500指数增强一号私募证券投资基金,浙江白鹭资产管理股份有限公司,Z:\10_外包估值\外包估值开放小组\开放材料\TA开放估值依据-2020\20200521\【白鹭桃花岛500指数增强一号私募证券投资基金】20200519,Z:\19_外包估值（新）\浙江白鹭资产管理股份有限公司\SEW882_白鹭桃花岛500指数增强一号私募证券投资基金
20200521,【泊通精选定制私募基金】20200520,SR3672,泊通精选定制私募基金,上海泊通投资管理有限公司,Z:\10_外包估值\外包估值开放小组\开放材料\TA开放估值依据-2020\20200521\【泊通精选定制私募基金】20200520,Z:\19_外包估值（新）\上海泊通投资管理有限公司\SR3672_泊通精选定制私募基金
20200521,【博孚利超强1号FOF私募证券投资基金】20200518,SCT420,博孚利超强1号FOF私募证券投资基金,厦门博孚利资产管理有限公司,Z:\10_外包估值\外包估值开放小组\开放材料\TA开放估值依据-2020\20200521\【博孚利超强1号FOF私募证券投资基金】20200518,Z:\19_外包估值（新）\厦门博孚利资产管理有限公司\SCT420_博孚利超强1号FOF私募证券投资基金
20200521,【博益安盈弘金4号私募证券投资基金】20200519,SJE578,博益安盈弘金4号私募证券投资基金,深圳市博益安盈资产管理有限公司,Z:\10_外包估值\外包估值开放小组\开放材料\TA开放估值依据-2020\20200521\【博益安盈弘金4号私募证券投资基金】20200519,Z:\19_外包估值（新）\深圳市博益安盈资产管理有限公司\SJE578_博益安盈弘金4号私募证券投资基金
20200521,【琛晟天泰1号证券投资基金】20200520,S80285,琛晟天泰1号证券投资基金,上海琛晟资产管理有限公司,Z:\10_外包估值\外包估值开放小组\开放材料\TA开放估值依据-2020\20200521\【琛晟天泰1号证券投资基金】20200520,Z:\19_外包估值（新）\上海琛晟资产管理有限公司\S80285_琛晟天泰1号证券投资基金
